Date,close,atr,atr_sma,adx,plus_di,minus_di,direction,volatility,regime,action,activation
2025-03-20,1.3010668754577637,0.008870259836386653,0.011402418801108247,37.12943180290189,24.11187670321557,8.465269892825248,Bull,Quiet,Bull Quiet,proceed,half
2025-03-21,1.2967981100082397,0.009088479826558428,0.01131259220384063,36.75377164652738,21.852011734842847,11.2896889010065,Bull,Quiet,Bull Quiet,proceed,half
2025-03-24,1.2924572229385376,0.008885503066878544,0.011209805343869556,36.419537959275026,20.84935620872928,10.722758324785742,Bull,Quiet,Bull Quiet,proceed,half
2025-03-25,1.2924238443374634,0.008653428106997221,0.011107951029865655,35.97329183729001,19.879332471131075,10.663823327156894,Bull,Quiet,Bull Quiet,proceed,half
2025-03-26,1.2943308353424072,0.00854378777908566,0.011003900164754141,34.84874854122734,18.69626483865227,12.404647936722554,Bull,Quiet,Bull Quiet,proceed,half
2025-03-27,1.2877637147903442,0.008754511600572914,0.01091349520336179,34.46013972363996,20.607536050608058,11.241345325331045,Bull,Quiet,Bull Quiet,proceed,half
2025-03-28,1.295202612876892,0.00878051484169759,0.010830894633884688,34.0992886787374,19.078899754324915,10.407479091097436,Bull,Quiet,Bull Quiet,proceed,half
2025-03-31,1.2938284873962402,0.008737426669149576,0.010743406345576119,32.94299470689797,17.80348734565773,12.394647202011692,Bull,Quiet,Bull Quiet,proceed,half
2025-04-01,1.292089819908142,0.00854801292360799,0.0106459724684337,31.6158031761024,16.898134813518933,12.653794190877361,Bull,Quiet,Bull Quiet,proceed,half
2025-04-02,1.292306900024414,0.008485326466697096,0.010557011090127699,31.029773619667623,19.073208122813767,11.836756051003519,Bull,Quiet,Bull Quiet,proceed,half
2025-04-03,1.3046314716339111,0.009889151430597567,0.010505486555844896,32.65866762332735,31.4261494126877,9.430995609943308,Bull,Quiet,Bull Quiet,proceed,half
2025-04-04,1.308866262435913,0.010587179596517669,0.010459813316901143,32.22709926041702,27.257450651671515,15.797609829471707,Bull,Volatile,Bull Volatile,proceed,active
2025-04-07,1.2910722494125366,0.012444198923368144,0.01044537644465161,30.243728489383003,21.533463407351032,23.543871272979555,Bear,Volatile,Bear Volatile,proceed,active
2025-04-08,1.2734960317611694,0.012870972380876934,0.010451208091514529,28.40202705913713,19.332356255758004,21.137264288547602,Bear,Volatile,Bear Volatile,proceed,active
2025-04-09,1.2790995836257935,0.01284888850336452,0.01046479311568282,26.705235849724044,21.577537455879224,19.66119416433456,Bull,Volatile,Bull Volatile,proceed,active
2025-04-10,1.2825446128845215,0.013268630466934708,0.010497026905258245,26.12337087292051,25.73695925924005,17.679283909362418,Bull,Volatile,Bull Volatile,proceed,active
2025-04-11,1.2992074489593506,0.014588044506240223,0.010562800768082817,26.63126083883978,29.7966238647901,14.93169142311379,Bull,Volatile,Bull Volatile,proceed,active
2025-04-14,1.3085237741470337,0.015043139704995805,0.010627398791756747,27.41211513112879,29.624072277515875,13.445684416243875,Bull,Volatile,Bull Volatile,proceed,active
2025-04-15,1.3174536228179932,0.015158917452333578,0.010682449790480926,28.388093427346124,29.663847223801003,12.389920824798365,Bull,Volatile,Bull Volatile,proceed,active
2025-04-16,1.323101282119751,0.014919228304759145,0.010733760672265683,29.49134235159298,29.935685341394166,11.68976218109278,Bull,Volatile,Bull Volatile,proceed,active
2025-04-17,1.3233989477157593,0.01433686914482012,0.01077089138023251,30.241004903904287,28.926544731987097,12.401040901433356,Bull,Volatile,Bull Volatile,proceed,active
2025-04-22,1.3379716873168945,0.01465386048079802,0.010815879726337905,31.628891968486503,33.50425546159993,11.266155093947589,Bull,Volatile,Bull Volatile,proceed,active
2025-04-23,1.327316164970398,0.014508999981040441,0.010866501821723558,31.74763333399547,31.421713192576483,15.725730052067107,Bull,Volatile,Bull Volatile,proceed,active
2025-04-24,1.326453447341919,0.013971414507018023,0.010910455784443638,31.857893173396654,30.299975642217355,15.164330302852212,Bull,Volatile,Bull Volatile,proceed,active
2025-04-25,1.3326226472854614,0.01344202547042316,0.010945851264692991,31.960277309983468,29.24376327042762,14.635724159239935,Bull,Volatile,Bull Volatile,proceed,active
2025-04-28,1.3290096521377563,0.013468490934083643,0.010984762407333329,32.55219815542015,31.83544513102304,13.563610443296204,Bull,Volatile,Bull Volatile,proceed,active
2025-04-29,1.3436164855957031,0.013593661617965016,0.011016983266450023,33.22140276684391,30.493080574907072,12.478808151808861,Bull,Volatile,Bull Volatile,proceed,active
2025-04-30,1.3410794734954834,0.013519463213603885,0.011057616315079708,32.977279602883875,28.470403648961142,15.396463583516164,Bull,Volatile,Bull Volatile,proceed,active
2025-05-01,1.3323917388916016,0.013588447268532535,0.011110298743085405,32.2427754531443,26.302592476578322,16.572438072726737,Bull,Volatile,Bull Volatile,proceed,active
2025-05-02,1.3286387920379639,0.013066334784346583,0.011158495902523569,31.560735885528974,25.39977823218213,16.003603150094886,Bull,Volatile,Bull Volatile,proceed,active
2025-05-05,1.3271929025650024,0.012659845067215172,0.011204170192534528,30.97034680706829,24.65374636525341,15.337637908688096,Bull,Volatile,Bull Volatile,proceed,active
2025-05-06,1.3292568922042847,0.012743185323688155,0.011252817871195394,30.910001496867014,26.349234716485576,14.148949256045624,Bull,Volatile,Bull Volatile,proceed,active
2025-05-07,1.335594892501831,0.012436258985085569,0.011298941324600869,30.85396656596583,25.070994649704826,13.462562951603553,Bull,Volatile,Bull Volatile,proceed,active
2025-05-08,1.3294159173965454,0.012301485206064914,0.011346975434098985,29.830049208152086,23.535264844095874,16.86199206226734,Bull,Volatile,Bull Volatile,proceed,active
2025-05-09,1.323539137840271,0.012168189319110014,0.011393612757152496,28.416962528803083,22.093575077501036,18.059465103098944,Bull,Volatile,Bull Volatile,proceed,active
2025-05-12,1.3289036750793457,0.012425134977965786,0.011449171854821012,26.46531291457205,20.091212931487895,20.535616792640578,Bear,Volatile,Bear Volatile,proceed,active
2025-05-13,1.3177834749221802,0.012349287329436772,0.0115016854660123,24.65306684421466,18.770709691924417,19.18590492638403,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2025-05-14,1.3304418325424194,0.012772579672661469,0.011558433935282643,23.645677258299056,21.28804988700602,17.22506540732029,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2025-05-15,1.3263479471206665,0.012275305239604456,0.011598004169981692,22.392823308130758,20.568258230362527,18.20110849408775,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2025-05-16,1.3306896686553955,0.011950087620190572,0.011620542980402224,21.368932017227852,20.40423714130306,17.360985150110675,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2025-05-19,1.3305498361587524,0.0118931260104572,0.011639004073200034,21.131381537208878,23.33033418634481,16.198125202413028,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2025-05-20,1.3360053300857544,0.011691528013368008,0.011659389009188066,20.91079894861983,22.037433872454116,15.300471487238289,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2025-05-21,1.3397821187973022,0.01162755821881225,0.011683714993754727,21.36350108125776,24.987039908653404,14.285744628516282,Sideways,Quiet,Sideways Quiet,proceed,active
2025-05-22,1.3419036865234375,0.011146735826835669,0.011701599579728512,21.78386734727869,24.203096987142803,13.837543944442656,Sideways,Quiet,Sideways Quiet,proceed,active
2025-05-23,1.3419216871261597,0.011167762665249995,0.011718449371329326,22.920267380242116,28.342334543169763,12.82495537145794,Sideways,Quiet,Sideways Quiet,proceed,active
2025-05-26,1.3535828590393066,0.011610420959895226,0.011751574242720143,24.37793884526296,28.969989554744934,11.45484953057484,Sideways,Quiet,Sideways Quiet,proceed,active
2025-05-27,1.3565207719802856,0.011393032005157488,0.01178715813301282,25.15825263318788,27.413993415118053,13.10858004680738,Bull,Quiet,Bull Quiet,proceed,half
2025-05-28,1.3513330221176147,0.011393835140086598,0.011826940410087224,25.135412125161967,25.454056682271002,15.325125436251023,Bull,Quiet,Bull Quiet,proceed,half
2025-05-29,1.3431472778320312,0.01123937041323994,0.011866281460136623,24.69029217805888,23.960742414980935,16.34201652706249,Sideways,Quiet,Sideways Quiet,proceed,active
2025-05-30,1.3498992919921875,0.011008217873957176,0.011907362313166676,24.31619340415824,22.97697243214413,15.493371335006728,Sideways,Quiet,Sideways Quiet,proceed,active
2025-06-02,1.346728801727295,0.01086637904645598,0.011947284697368063,24.431839994163358,24.781587278568608,14.57449155045371,Sideways,Quiet,Sideways Quiet,proceed,active
2025-06-03,1.3556748628616333,0.010739720928683699,0.011980309519410568,24.53922611345382,23.282858045574905,13.693062274066117,Sideways,Quiet,Sideways Quiet,proceed,active
2025-06-04,1.353143334388733,0.010533213749115856,0.012013263733055314,24.863009893327064,23.59197030698561,12.964267959622445,Sideways,Quiet,Sideways Quiet,proceed,active
2025-06-05,1.3552155494689941,0.010394173133203493,0.01204807863357944,25.505759286664286,24.690826421784315,12.199281882014278,Bull,Quiet,Bull Quiet,proceed,half
2025-06-06,1.3579576015472412,0.010204369431576444,0.012081290266629255,25.50399189826091,23.35364726817603,13.86895108291785,Bull,Quiet,Bull Quiet,proceed,half
2025-06-09,1.3538211584091187,0.009883530783932625,0.012103870650296451,25.502350751886347,22.38948410829261,13.296366786048877,Bull,Quiet,Bull Quiet,proceed,half
2025-06-10,1.3556748628616333,0.009933913181768702,0.012126938617097873,24.38006678172093,20.684792213666565,16.995727926134474,Sideways,Quiet,Sideways Quiet,proceed,active
2025-06-11,1.3508219718933105,0.009885431584652622,0.012149898715407934,23.337945952281615,19.301506374452085,15.859146541873299,Sideways,Quiet,Sideways Quiet,proceed,active
2025-06-12,1.3567416667938232,0.0100035253266616,0.012179008963469008,23.194816304032308,22.445760564964964,14.552502665283916,Sideways,Quiet,Sideways Quiet,proceed,active
2025-06-13,1.3627691268920898,0.01011294538280512,0.012211561341791164,22.903512941995377,20.616980338774574,13.999497404151398,Sideways,Quiet,Sideways Quiet,proceed,active
2025-06-16,1.3557006120681763,0.010045442828475639,0.012214687169748726,22.633016962961083,19.27298346622111,13.086886516459293,Sideways,Quiet,Sideways Quiet,proceed,active
2025-06-17,1.3565576076507568,0.009917086081576466,0.012201285299449902,21.67365689065301,18.127973964541173,15.072842791254166,Sideways,Quiet,Sideways Quiet,proceed,active
2025-06-18,1.3430029153823853,0.010192369727814307,0.012156248715538826,20.56161556740264,16.3784763938538,18.508344125679784,Sideways,Quiet,Sideways Quiet,proceed,active
2025-06-19,1.3416515588760376,0.009937519048708779,0.012097579648895462,20.112274652337863,15.59861398691324,20.791838196366925,Sideways,Quiet,Sideways Quiet,proceed,active
2025-06-20,1.3476725816726685,0.00990489017365627,0.012038699682301297,18.754288969314274,18.948617192689735,19.370307412731187,Sideways,Quiet,Sideways Quiet,proceed,active
2025-06-23,1.3435983657836914,0.010139159920795534,0.011976110271378513,18.506309940373093,17.18860098674703,23.39006986275131,Sideways,Quiet,Sideways Quiet,proceed,active
2025-06-24,1.3545364141464233,0.010919772678811569,0.011902744834829941,17.81418528681161,24.0665741365397,20.166717334977246,Sideways,Quiet,Sideways Quiet,proceed,active
2025-06-25,1.361488938331604,0.01077562572165542,0.011817394555163134,17.17149810850452,22.646479005511917,18.9767408583198,Sideways,Quiet,Sideways Quiet,proceed,active
2025-06-26,1.369187831878662,0.011076829277940287,0.011735752791675269,17.76535174333782,28.867970963062177,17.142098242560387,Sideways,Quiet,Sideways Quiet,proceed,active
2025-06-27,1.37247633934021,0.010713307542820773,0.011651634376436501,18.316787261397316,27.71554776846918,16.457777489848123,Sideways,Quiet,Sideways Quiet,proceed,active
2025-06-30,1.3719680309295654,0.01041387307373257,0.01157317445501475,18.422161744415423,26.47585994983868,17.727180844463735,Sideways,Quiet,Sideways Quiet,proceed,active
2025-07-01,1.3730605840682983,0.010265322129256974,0.011485403687983928,18.940243814982477,28.236544965413053,16.699162455350496,Sideways,Quiet,Sideways Quiet,proceed,active
2025-07-02,1.374721646308899,0.010858271150663982,0.0114123891113764,17.744061176385795,24.78784498042939,23.72365458184607,Sideways,Quiet,Sideways Quiet,proceed,active
2025-07-03,1.3650014400482178,0.011191778039320692,0.011356796382022454,16.633320154831736,22.331386195182485,21.37265635018256,Sideways,Quiet,Sideways Quiet,proceed,active
2025-07-04,1.366829752922058,0.01072416734979245,0.011302439219609838,15.673128432410541,22.076603002811055,20.71139375699847,Sideways,Quiet,Sideways Quiet,proceed,active
2025-07-07,1.3651504516601562,0.010618208717529267,0.01124543357527875,14.993409027034044,20.70426841017626,23.421091888029103,Sideways,Quiet,Sideways Quiet,proceed,active
2025-07-08,1.3623607158660889,0.01074095179111587,0.011188379378741769,14.849545155827773,19.00569241094949,24.67516892415191,Sideways,Quiet,Sideways Quiet,proceed,active
2025-07-09,1.3585295677185059,0.010384306257055453,0.0111256762396108,14.715957275421948,18.254262535098636,23.699584413976833,Sideways,Quiet,Sideways Quiet,proceed,active
2025-07-10,1.3593051433563232,0.010256165854002838,0.011059030611320204,14.922010938503549,17.162164550391527,24.49393285085697,Sideways,Quiet,Sideways Quiet,proceed,active
2025-07-11,1.3579576015472412,0.010303858468522305,0.011003781085003722,15.604349676097728,15.86253264488229,26.143374864437728,Sideways,Quiet,Sideways Quiet,proceed,active
2025-07-14,1.3493820428848267,0.010616722997076864,0.010962918643600954,16.686897551725735,14.295430680529668,26.99698640880771,Sideways,Quiet,Sideways Quiet,proceed,active
2025-07-15,1.3428045511245728,0.01065678985690916,0.010921190734265373,18.096102105084928,13.224420339791246,28.372115562531935,Sideways,Quiet,Sideways Quiet,proceed,active
2025-07-16,1.3393335342407227,0.010680558208259782,0.01088607671872886,19.517387063659378,12.252491565273889,27.26790855994668,Sideways,Quiet,Sideways Quiet,proceed,active
2025-07-17,1.3411099910736084,0.010222785884938563,0.01084450273230633,20.837151668049934,11.886785215585384,26.454029419530787,Sideways,Quiet,Sideways Quiet,proceed,active
2025-07-18,1.3432555198669434,0.009948366581856143,0.010800106277561252,21.08295840981002,15.379716750436076,25.242050629399007,Sideways,Quiet,Sideways Quiet,proceed,active
2025-07-21,1.341597557067871,0.010000878720976492,0.010751621152421469,20.75474786218468,16.715569176107994,23.3159743779044,Sideways,Quiet,Sideways Quiet,proceed,active
2025-07-22,1.348945140838623,0.010030208878820036,0.010705239583409132,20.29240125876198,16.191690506245784,21.58723749151754,Sideways,Quiet,Sideways Quiet,proceed,active
2025-07-23,1.352155327796936,0.009931184357856258,0.01064841167711303,19.032512045200736,19.19835280445104,20.245164938526557,Sideways,Quiet,Sideways Quiet,proceed,active
2025-07-24,1.3579576015472412,0.009703487695959996,0.01059697532624014,17.678754583096076,19.20948633612091,19.240210556785687,Sideways,Quiet,Sideways Quiet,proceed,active
2025-07-25,1.3510043621063232,0.010163526949584575,0.01056124411282802,17.697881080172827,17.029993609413584,24.479506681560633,Sideways,Quiet,Sideways Quiet,proceed,active
2025-07-28,1.344085931777954,0.010278880299904602,0.01052895919861697,17.979712851909206,15.63609988467426,24.27406723597125,Sideways,Quiet,Sideways Quiet,proceed,active
2025-07-29,1.336023211479187,0.010488897286931856,0.010504906584088244,18.999809415962417,14.228520002616147,27.78135201506797,Sideways,Quiet,Sideways Quiet,proceed,active
2025-07-30,1.3353630304336548,0.010542990650452489,0.01048321523272105,20.2307698207538,13.144408772254376,28.08212329982172,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2025-07-31,1.3257676362991333,0.010971122165118306,0.010479702959486702,21.96769917478435,11.729220305927564,30.57466029728916,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2025-08-01,1.3209865093231201,0.011340479860329234,0.010483157303388288,23.850933452935216,10.536687008563689,30.250208843682405,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2025-08-04,1.3289920091629028,0.01139458520959579,0.0104788405883823,25.170814977381887,11.327596778494124,27.95610127893582,Bear,Volatile,Bear Volatile,proceed,active
2025-08-05,1.3297518491744995,0.010912309479685,0.010469226137872848,26.39641925008237,10.983353055073122,27.10652015552697,Bear,Volatile,Bear Volatile,proceed,active
2025-08-06,1.3299463987350464,0.010672825794534161,0.0104548059509618,26.682433719670613,13.735739165356772,25.7351283205139,Bear,Volatile,Bear Volatile,proceed,active
2025-08-07,1.3357912302017212,0.010894655959557322,0.010447911661888147,25.78332874585542,17.62624096306483,23.41033105062589,Bear,Volatile,Bear Volatile,proceed,active
2025-08-08,1.345152735710144,0.01080841656935788,0.010443915635796164,24.709745536991747,17.65675965643651,21.911611419875854,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2025-08-11,1.3444474935531616,0.010580730490289627,0.010438202664672835,23.414910808816185,18.217225677903045,20.784331302891058,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2025-08-12,1.3435261249542236,0.010551050779452812,0.010434429261688217,21.89016119966004,20.171579701255006,19.354025645250278,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2025-08-13,1.3504207134246826,0.010867758961234887,0.010441120165930597,21.18366275769654,22.20600815922158,17.4478670959371,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2025-08-14,1.3585295677185059,0.010736651139052651,0.010447969726047581,20.631558535894573,21.4982658929936,16.399432386828142,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2025-08-15,1.3530701398849487,0.010376702455941782,0.010451416386534889,20.1048884025327,20.65514389139702,15.819297952733194,Sideways,Quiet,Sideways Quiet,proceed,active
2025-08-18,1.3556381464004517,0.010014322485769882,0.010454032220571632,19.37098977468736,19.873819111529443,16.316226320396037,Sideways,Quiet,Sideways Quiet,proceed,active
2025-08-19,1.3508219718933105,0.009786179528434094,0.010451077547504939,18.297409962399104,18.884480545605737,17.313186026953584,Sideways,Quiet,Sideways Quiet,proceed,active
2025-08-20,1.348679542541504,0.009515417562736444,0.010443677267066616,17.264821569934423,18.03456566391784,19.47538766386433,Sideways,Quiet,Sideways Quiet,proceed,active
2025-08-21,1.3466380834579468,0.009382719674889094,0.010431261154031167,16.835703690534576,16.983223067907293,21.291921659215703,Sideways,Quiet,Sideways Quiet,proceed,active
2025-08-22,1.3419395685195923,0.009799458684622533,0.010424991420067515,15.742457566071039,19.51863849151118,18.930270998109606,Sideways,Quiet,Sideways Quiet,proceed,active
2025-08-25,1.35111403465271,0.009876231020922515,0.010421607183916453,14.727300450497756,17.983560616694994,17.44146632630267,Sideways,Quiet,Sideways Quiet,proceed,active
2025-08-26,1.3453518152236938,0.009714056740279402,0.010417546597090512,14.274950775200315,16.977807460679877,20.08937704917535,Sideways,Quiet,Sideways Quiet,proceed,active
2025-08-27,1.3478723764419556,0.009450387810736914,0.010402706958748963,14.08118140861539,16.20495859852216,20.442164845065953,Sideways,Quiet,Sideways Quiet,proceed,active
2025-08-28,1.3503841161727905,0.009128321786431349,0.010386523013503415,13.110543413627422,19.45921126575671,19.651734693388022,Sideways,Quiet,Sideways Quiet,proceed,active
2025-08-29,1.35111403465271,0.008943624761573076,0.010367297705261751,12.731586631006836,18.442420554401913,21.56506412772948,Sideways,Quiet,Sideways Quiet,proceed,active
2025-09-01,1.3503841161727905,0.008632832841456703,0.010337171163674976,11.830751575908458,20.69592804865962,20.745614742632984,Sideways,Quiet,Sideways Quiet,proceed,active
2025-09-02,1.3547931909561157,0.009495887230758868,0.01030869345471392,12.837025139620149,17.47100973457059,29.696039927130222,Sideways,Quiet,Sideways Quiet,proceed,active
2025-09-03,1.3383476734161377,0.010328868309800471,0.01029975830647682,13.819494258285474,14.914755231386929,25.72025048653262,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2025-09-04,1.3441582918167114,0.010127601924530126,0.010280773759408618,14.645612454841363,14.494919365525753,24.35771968211257,Sideways,Quiet,Sideways Quiet,proceed,active
2025-09-05,1.3444474935531616,0.010211061348438898,0.010270728835520982,13.998065255502508,20.061825175417404,22.433016818407392,Sideways,Quiet,Sideways Quiet,proceed,active
2025-09-08,1.3492909669876099,0.010281032169785409,0.010268072017442039,13.372276029178465,18.629764622627516,20.68888882907136,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2025-09-09,1.3553073406219482,0.01025141250406291,0.010267793824938157,12.514834275774124,19.801100334546142,19.266618205180833,Sideways,Quiet,Sideways Quiet,proceed,active
2025-09-10,1.352109670639038,0.00984255801147621,0.0102474795621544,11.645674713241501,19.15051101300643,19.28372422620446,Sideways,Quiet,Sideways Quiet,proceed,active
2025-09-11,1.3534730672836304,0.009729799980622825,0.010218240000980443,11.129789386773103,17.98869898672172,19.65372903042841,Sideways,Quiet,Sideways Quiet,proceed,active
2025-09-12,1.3576626777648926,0.0093981045776272,0.01019171874553714,10.650753012195304,17.293333237627028,18.894000379688528,Sideways,Quiet,Sideways Quiet,proceed,active
2025-09-15,1.3553440570831299,0.009229014585540651,0.010163934862897366,10.244093570070959,19.72967742981051,17.86587032171293,Sideways,Quiet,Sideways Quiet,proceed,active
2025-09-16,1.3602666854858398,0.009407559570218656,0.010137267018479421,10.556295435153666,21.846255693670386,16.27488203330265,Sideways,Quiet,Sideways Quiet,proceed,active
2025-09-17,1.365392804145813,0.009211057280862044,0.010113802038955552,10.846197167016179,20.718572194970033,15.434787686262313,Sideways,Quiet,Sideways Quiet,proceed,active
2025-09-18,1.3629734516143799,0.009418056133228275,0.010097039844540062,10.50112337137343,18.81582859378134,21.224308518104458,Sideways,Quiet,Sideways Quiet,proceed,active
2025-09-19,1.3556013107299805,0.009916032666031131,0.01008928332849024,11.025181774568871,16.594416668086247,23.7999377901922,Sideways,Quiet,Sideways Quiet,proceed,active
2025-09-22,1.3464748859405518,0.009938557168048544,0.010075720011909673,11.645490779602031,15.374178383079547,22.922207578551355,Sideways,Quiet,Sideways Quiet,proceed,active
2025-09-23,1.3514974117279053,0.009737683893855485,0.010057337892648599,11.849601125080815,16.22083177294872,21.72398156604316,Sideways,Quiet,Sideways Quiet,proceed,active
2025-09-24,1.3524478673934937,0.009737542434888861,0.010038477577181182,12.736848101218904,15.06241974322727,24.71740419927353,Sideways,Quiet,Sideways Quiet,proceed,active
2025-09-25,1.3452396392822266,0.010342525948843159,0.010040872378459274,14.352601051842976,13.168393830028503,27.57375352395423,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2025-09-26,1.333653450012207,0.010468186198734838,0.010051268770796847,15.944054618563314,12.081011661555694,26.049252725137755,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2025-09-29,1.3408241271972656,0.010574158910330334,0.010062734374583923,16.68723260536578,13.958773630401032,23.94617720089268,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2025-09-30,1.3437248468399048,0.01023026161849574,0.010066735429377437,17.210975708531382,14.08061157436721,22.983205554949627,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2025-10-01,1.3443390130996704,0.010144663775947112,0.010071005017739254,16.734528823078332,17.417191051323638,21.52162204310514,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2025-10-02,1.3480178117752075,0.010190835171144878,0.010080751967242951,16.685318675308526,16.099830836845207,22.25391428368308,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2025-10-03,1.3446643352508545,0.009852272942777317,0.010074526887106807,16.63962353809371,15.463577381215257,21.37445598329633,Sideways,Quiet,Sideways Quiet,proceed,active
2025-10-06,1.3433817625045776,0.009622847379425164,0.010061406228697218,16.744639857846785,14.701380752022038,21.203746088510012,Sideways,Quiet,Sideways Quiet,proceed,active
2025-10-07,1.3484903573989868,0.00957927387635814,0.010043213760485743,17.133487869635328,13.71337808438983,21.534317187607268,Sideways,Quiet,Sideways Quiet,proceed,active
2025-10-08,1.3421016931533813,0.009607996729053053,0.010024513882057755,17.610145357389726,12.695783566571858,20.629409986934423,Sideways,Quiet,Sideways Quiet,proceed,active
2025-10-09,1.3401411771774292,0.009841717455463816,0.010001925787864664,19.045556701127467,11.508978546253063,25.4414848736154,Sideways,Quiet,Sideways Quiet,proceed,active
2025-10-10,1.3304948806762695,0.010101344135389705,0.009977143073365875,20.606749178837745,10.412231678957772,24.82508928061695,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2025-10-13,1.3336178064346313,0.009816789720088084,0.009945587163575721,21.910976719147158,10.442473185657207,23.720061701520027,Sideways,Quiet,Sideways Quiet,proceed,active
2025-10-14,1.3332622051239014,0.00984607092093768,0.009924262392400773,23.69210898338665,9.667745606904507,26.709182878278796,Sideways,Quiet,Sideways Quiet,proceed,active
2025-10-15,1.3321610689163208,0.009731989084373947,0.00990544565819757,24.31696937278251,12.799889914654718,25.092114744610836,Sideways,Quiet,Sideways Quiet,proceed,active
2025-10-16,1.3404465913772583,0.009984211745927979,0.009887236773924984,23.992817746851976,15.210699503475393,22.71121724953166,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2025-10-17,1.3445558547973633,0.009849755260200248,0.009868063547741831,23.37036424789792,15.71048777355103,21.376867811001546,Sideways,Quiet,Sideways Quiet,proceed,active
2025-10-20,1.342588186264038,0.009475636184716672,0.00984596166163037,22.79237171315487,15.164288824718769,20.633668561176076,Sideways,Quiet,Sideways Quiet,proceed,active
2025-10-21,1.3405184745788574,0.00926008537458223,0.009820142353532959,22.737344224597624,14.408897474456696,22.54741084043905,Sideways,Quiet,Sideways Quiet,proceed,active
2025-10-22,1.336523175239563,0.009301968483420315,0.009788826543976668,23.29492870467373,13.319447023218624,25.03391714141036,Sideways,Quiet,Sideways Quiet,proceed,active
2025-10-23,1.3351848125457764,0.009018790501057913,0.009754469331216773,23.812685721887256,12.75639845938819,23.975666669829216,Sideways,Quiet,Sideways Quiet,proceed,active
2025-10-24,1.332746982574463,0.008843926667464457,0.009723813815447227,24.4986591870323,12.0794332695992,24.20402905489857,Sideways,Quiet,Sideways Quiet,proceed,active
2025-10-27,1.3322391510009766,0.0085054809870326,0.009693636985472482,25.135634547524123,11.662942387961253,23.369490117907556,Bear,Quiet,Bear Quiet,proceed,half
2025-10-28,1.3341000080108643,0.008754618645324916,0.009673005767810298,26.374406678600774,10.521680071991403,26.061753595814814,Bear,Quiet,Bear Quiet,proceed,half
2025-10-29,1.3279330730438232,0.009153134755292813,0.009665760111661426,27.984455342853114,9.344752114309829,27.24042242924181,Bear,Quiet,Bear Quiet,proceed,half
2025-10-30,1.3195397853851318,0.009652765926576132,0.009671161036695165,30.044827516359916,8.228130732535888,29.89124397079608,Bear,Quiet,Bear Quiet,proceed,half
2025-10-31,1.3159106969833374,0.009648523187292061,0.009668142326748556,32.07217155110341,7.643766820394883,29.12954870160239,Bear,Quiet,Bear Quiet,proceed,half
2025-11-03,1.3134735822677612,0.009303168095540557,0.009656681068240918,33.95470529765094,7.36126959591032,28.0529830694936,Bear,Quiet,Bear Quiet,proceed,half
2025-11-04,1.3135254383087158,0.009387469241029464,0.009650149318255918,36.146274041612784,6.7740809351955535,31.537246064427528,Bear,Quiet,Bear Quiet,proceed,half
2025-11-05,1.3021697998046875,0.009599578333545565,0.009653133128712093,38.30505602318141,6.1512314445792535,30.429732605635692,Bear,Quiet,Bear Quiet,proceed,half
2025-11-06,1.3052598237991333,0.009644962164932413,0.009663465936282112,38.67860661793067,11.063413014078877,28.123222396746453,Bear,Quiet,Bear Quiet,proceed,half
2025-11-07,1.3140950202941895,0.009827021940212946,0.009681133879854911,38.070127092482565,13.75266015563449,25.63061343287559,Bear,Volatile,Bear Volatile,proceed,active
2025-11-10,1.3142677545547485,0.009500175316248586,0.009698480729350749,37.21272738437587,14.437962282580969,24.61867204776396,Bear,Quiet,Bear Quiet,proceed,half
2025-11-11,1.3172974586486816,0.009292221125285202,0.009694407407241274,36.63368815411834,13.706712494702169,24.96157238288773,Bear,Quiet,Bear Quiet,proceed,half
2025-11-12,1.3152875900268555,0.009250295214153817,0.009672835945328341,36.418368662360784,12.785348281068964,25.73588443101403,Bear,Quiet,Bear Quiet,proceed,half
2025-11-13,1.3127838373184204,0.009371215153298732,0.009657708209903713,35.1638717757158,16.104776194003865,23.58924811600582,Bear,Quiet,Bear Quiet,proceed,half
