time,open,high,low,close,volume
2025-12-16 00:00:00+00:00,4308.55,4335.08,4271.54,4302.29,481735
2025-12-17 00:00:00+00:00,4304.02,4349.03,4303.09,4338.17,476984
2025-12-18 00:00:00+00:00,4338.98,4374.63,4308.62,4332.66,473335
2025-12-19 00:00:00+00:00,4335.05,4356.51,4309.3,4338.51,385618
2025-12-22 00:00:00+00:00,4339.63,4449.04,4339.55,4443.15,361466
2025-12-23 00:00:00+00:00,4449.51,4499.94,4430.63,4484.16,484658
2025-12-24 00:00:00+00:00,4486.94,4525.94,4448.33,4479.2,461384
2025-12-26 00:00:00+00:00,4487.91,4549.92,4482.43,4533.32,522256
2025-12-29 00:00:00+00:00,4530.37,4530.37,4302.53,4332.12,650083
2025-12-30 00:00:00+00:00,4339.55,4404.25,4324.54,4339.12,583586
2025-12-31 00:00:00+00:00,4340.58,4373.29,4274.49,4318.82,542158
2026-01-02 00:00:00+00:00,4318.72,4402.31,4309.97,4332.35,477382
2026-01-05 00:00:00+00:00,4352.13,4455.65,4343.87,4449.0,568797
2026-01-06 00:00:00+00:00,4449.0,4497.22,4427.96,4494.64,512300
2026-01-07 00:00:00+00:00,4494.64,4500.42,4423.48,4456.15,489115
2026-01-08 00:00:00+00:00,4456.15,4479.52,4407.73,4477.8,549388
2026-01-09 00:00:00+00:00,4477.8,4517.2,4452.87,4509.13,478137
2026-01-12 00:00:00+00:00,4518.67,4630.13,4512.82,4597.17,559255
2026-01-13 00:00:00+00:00,4597.17,4634.6,4569.58,4586.1,540626
2026-01-14 00:00:00+00:00,4586.1,4642.91,4586.1,4626.76,581277
2026-01-15 00:00:00+00:00,4626.76,4632.53,4581.14,4615.95,587376
2026-01-16 00:00:00+00:00,4615.95,4621.04,4536.85,4596.42,520600
2026-01-19 00:00:00+00:00,4621.06,4690.69,4621.06,4670.86,354830
2026-01-20 00:00:00+00:00,4674.79,4766.23,4659.5,4763.16,491798
2026-01-21 00:00:00+00:00,4763.16,4888.43,4755.93,4832.06,650777
2026-01-22 00:00:00+00:00,4832.06,4940.63,4772.34,4935.83,510394
2026-01-23 00:00:00+00:00,4935.83,4990.02,4899.74,4986.43,507070
2026-01-26 00:00:00+00:00,5008.06,5111.03,4989.86,5010.27,756073
2026-01-27 00:00:00+00:00,5010.27,5190.46,5010.27,5178.58,705871
2026-01-28 00:00:00+00:00,5178.58,5418.95,5157.31,5416.2,782640
2026-01-29 00:00:00+00:00,5416.2,5598.03,5098.23,5376.32,924683
2026-01-30 00:00:00+00:00,5376.32,5450.96,4682.18,4894.47,875907
2026-02-02 00:00:00+00:00,4773.75,4884.64,4402.14,4658.6,925729
2026-02-03 00:00:00+00:00,4658.6,4993.77,4658.6,4946.26,900902
2026-02-04 00:00:00+00:00,4946.26,5091.94,4854.54,4965.57,774964
2026-02-05 00:00:00+00:00,4965.57,5023.8,4759.71,4777.89,943800
2026-02-06 00:00:00+00:00,4777.89,4971.48,4655.27,4964.88,761432
2026-02-09 00:00:00+00:00,4986.72,5086.61,4965.15,5058.06,588266
2026-02-10 00:00:00+00:00,5058.07,5078.72,4987.68,5025.16,580712
2026-02-11 00:00:00+00:00,5025.16,5119.13,5018.88,5084.18,572427
2026-02-12 00:00:00+00:00,5084.18,5100.09,4878.71,4921.61,571378
2026-02-13 00:00:00+00:00,4921.61,5046.13,4886.65,5042.47,570964
2026-02-16 00:00:00+00:00,5034.28,5043.86,4965.56,4993.26,307556
2026-02-17 00:00:00+00:00,4995.35,5001.03,4841.48,4877.89,575406
2026-02-18 00:00:00+00:00,4877.91,5011.1,4853.99,4975.99,433253
2026-02-19 00:00:00+00:00,4975.99,5022.24,4956.26,4996.42,433561
2026-02-20 00:00:00+00:00,4996.42,5107.84,4981.58,5107.13,506287
2026-02-23 00:00:00+00:00,5109.54,5237.96,5102.67,5228.0,550560
2026-02-24 00:00:00+00:00,5228.0,5249.76,5094.14,5142.82,533213
2026-02-25 00:00:00+00:00,5142.82,5217.8,5120.04,5163.68,551219
2026-02-26 00:00:00+00:00,5163.68,5205.65,5130.65,5190.85,538189
2026-02-27 00:00:00+00:00,5176.31,5281.03,5168.7,5278.77,522051
2026-03-02 00:00:00+00:00,5363.14,5419.26,5260.77,5321.06,718443
2026-03-03 00:00:00+00:00,5321.06,5379.88,4995.97,5087.98,910459
2026-03-04 00:00:00+00:00,5087.98,5206.14,5084.39,5140.02,721362
2026-03-05 00:00:00+00:00,5140.17,5195.01,5050.88,5081.55,661611
2026-03-06 00:00:00+00:00,5081.57,5176.07,5062.82,5171.92,576141
2026-03-09 00:00:00+00:00,5129.95,5148.16,5014.71,5138.19,598229
2026-03-10 00:00:00+00:00,5153.02,5238.55,5124.65,5191.41,498024
2026-03-11 00:00:00+00:00,5189.2,5223.29,5149.28,5175.35,433191
2026-03-12 00:00:00+00:00,5178.97,5191.7,5055.0,5079.21,455462
2026-03-13 00:00:00+00:00,5077.33,5128.53,5009.66,5018.98,459952
2026-03-16 00:00:00+00:00,5016.23,5038.06,4967.62,5005.73,478055
2026-03-17 00:00:00+00:00,5008.08,5044.53,4973.51,5005.87,319716
2026-03-18 00:00:00+00:00,5005.63,5016.3,4806.64,4817.91,384885
2026-03-19 00:00:00+00:00,4829.37,4866.95,4502.57,4648.73,579611
2026-03-20 00:00:00+00:00,4654.32,4735.84,4477.27,4493.01,564753
2026-03-23 00:00:00+00:00,4487.25,4536.29,4098.53,4405.77,754819
